Participant,List_Number,Sentence_Text,Item_ID,Model,Source_Lang,Condition,Naturalness,Likelihood,Changes
R_2AXvPGVxtOq36Ex,7,`meeting me candidate ne appeal karna hee kaha hai ki use Krishna Sikand chhod dena chahiye,29.0,Llama,Hindi,Baseline,5,4.0,
R_27jmHxlLG74knHb,7,"`if we give sacrifice aaj, its benefit aane wali pidi ko milega.",15.0,Llama,Hindi,Baseline,1,1.0,
R_81GmAV1wdQnvKp4,7,"`if we give sacrifice aaj, its benefit aane wali pidi ko milega.",15.0,Llama,Hindi,Baseline,3,3.0,generally english is used for specific words like sacrifice not sentence structure like if we. so would say agar humne aaj sacrifice kara.
R_2AXvPGVxtOq36Ex,7,"`if we give sacrifice aaj, its benefit aane wali pidi ko milega.",15.0,Llama,Hindi,Baseline,4,4.0,give sacrifice sounds clunky perhaps?
R_27jmHxlLG74knHb,7,`logon ne kaha ki is incident ke liye mujhe city boy ne respect diya.,9.0,Llama,Hindi,Baseline,5,5.0,
R_81GmAV1wdQnvKp4,7,`logon ne kaha ki is incident ke liye mujhe city boy ne respect diya.,9.0,Llama,Hindi,Baseline,4,3.0,
R_2AXvPGVxtOq36Ex,7,`logon ne kaha ki is incident ke liye mujhe city boy ne respect diya.,9.0,Llama,Hindi,Baseline,5,5.0,
R_27jmHxlLG74knHb,7,"`Japan aur Korea ke liye few MT systems, English aur Korea ke liye, limited vocabulary mein develop huye hain.",18.0,Llama,English,Baseline,1,1.0,
R_81GmAV1wdQnvKp4,7,"`Japan aur Korea ke liye few MT systems, English aur Korea ke liye, limited vocabulary mein develop huye hain.",18.0,Llama,English,Baseline,2,1.0,
R_2AXvPGVxtOq36Ex,7,"`Japan aur Korea ke liye few MT systems, English aur Korea ke liye, limited vocabulary mein develop huye hain.",18.0,Llama,English,Baseline,3,3.0,
R_27jmHxlLG74knHb,7,"`India claim kar raha hai 111 enclave jo 17,000 acre par phaila hua hai, jo Bangladesh ki territory mein padte hain.",27.0,Llama,English,Baseline,1,1.0,
R_81GmAV1wdQnvKp4,7,"`India claim kar raha hai 111 enclave jo 17,000 acre par phaila hua hai, jo Bangladesh ki territory mein padte hain.",27.0,Llama,English,Baseline,5,4.0,
R_2AXvPGVxtOq36Ex,7,"`India claim kar raha hai 111 enclave jo 17,000 acre par phaila hua hai, jo Bangladesh ki territory mein padte hain.",27.0,Llama,English,Baseline,4,4.0,sounds better than previous sentence structure.
R_27jmHxlLG74knHb,7,`Rajinder Singh Bedi usey ghante ghante baithke samajhne ke liye aa jata tha aur use thoda thoda uthakar samjhaata.,28.0,Llama,English,Baseline,5,4.0,
R_81GmAV1wdQnvKp4,7,`Rajinder Singh Bedi usey ghante ghante baithke samajhne ke liye aa jata tha aur use thoda thoda uthakar samjhaata.,28.0,Llama,English,Baseline,3,2.0,
R_2AXvPGVxtOq36Ex,7,`Rajinder Singh Bedi usey ghante ghante baithke samajhne ke liye aa jata tha aur use thoda thoda uthakar samjhaata.,28.0,Llama,English,Baseline,4,4.0,uthakar?
R_27jmHxlLG74knHb,7,`January 1943 mein unhone 26 tareekh swatantrata diwas se naye karyakram shuru karna ki ghoshna ki.,16.0,Llama,Hindi,ECT,5,5.0,
R_81GmAV1wdQnvKp4,7,`January 1943 mein unhone 26 tareekh swatantrata diwas se naye karyakram shuru karna ki ghoshna ki.,16.0,Llama,Hindi,ECT,4,3.0,
R_2AXvPGVxtOq36Ex,7,`January 1943 mein unhone 26 tareekh swatantrata diwas se naye karyakram shuru karna ki ghoshna ki.,16.0,Llama,Hindi,ECT,4,2.0,overly formal - karyakram?? ghosna?? i would use the english words for these.
R_27jmHxlLG74knHb,7,`yeh deshon ke kuteenitiik sambandhon ke beech kirkiri saabit ho sakti hai.,25.0,Llama,Hindi,ECT,5,4.0,
R_81GmAV1wdQnvKp4,7,`yeh deshon ke kuteenitiik sambandhon ke beech kirkiri saabit ho sakti hai.,25.0,Llama,Hindi,ECT,4,1.0,this sounds natural but my hinid is not pure enough to use those words.
R_2AXvPGVxtOq36Ex,7,`yeh deshon ke kuteenitiik sambandhon ke beech kirkiri saabit ho sakti hai.,25.0,Llama,Hindi,ECT,3,1.0,
R_27jmHxlLG74knHb,7,`You can easily find Hindi aur English words ke meanings in is English Hindi English dictionary.,22.0,Llama,Hindi,ECT,3,2.0,
R_81GmAV1wdQnvKp4,7,`You can easily find Hindi aur English words ke meanings in is English Hindi English dictionary.,22.0,Llama,Hindi,ECT,2,1.0,"no need for in, can just say ""find is dictionary mai"". also meaning would more often than not be matlab"
R_2AXvPGVxtOq36Ex,7,`You can easily find Hindi aur English words ke meanings in is English Hindi English dictionary.,22.0,Llama,Hindi,ECT,3,1.0,Understandable but not natural
R_27jmHxlLG74knHb,7,"`meeting me, appellant ne kiya ki Krishna Sikand ko chhodne do.",29.0,Llama,English,ECT,2,1.0,
R_81GmAV1wdQnvKp4,7,"`meeting me, appellant ne kiya ki Krishna Sikand ko chhodne do.",29.0,Llama,English,ECT,2,1.0,
R_2AXvPGVxtOq36Ex,7,"`meeting me, appellant ne kiya ki Krishna Sikand ko chhodne do.",29.0,Llama,English,ECT,4,3.0,Again understandable but not fully natural.
R_27jmHxlLG74knHb,7,`January 1943 mein vah apne naye programmes ko 26 January se shuru karne ke liye ghoshit kiya.,16.0,Llama,English,ECT,1,1.0,
R_81GmAV1wdQnvKp4,7,`January 1943 mein vah apne naye programmes ko 26 January se shuru karne ke liye ghoshit kiya.,16.0,Llama,English,ECT,2,3.0,ghoshna is probably better than ghoshit
R_2AXvPGVxtOq36Ex,7,`January 1943 mein vah apne naye programmes ko 26 January se shuru karne ke liye ghoshit kiya.,16.0,Llama,English,ECT,5,4.0,
R_27jmHxlLG74knHb,7,`Isse samaj ki physical maintenance ho jati hai.,17.0,Llama,English,ECT,2,2.0,
R_81GmAV1wdQnvKp4,7,`Isse samaj ki physical maintenance ho jati hai.,17.0,Llama,English,ECT,4,3.0,
R_2AXvPGVxtOq36Ex,7,`Isse samaj ki physical maintenance ho jati hai.,17.0,Llama,English,ECT,2,1.0,samaaj =/ samaj
R_27jmHxlLG74knHb,7,`lame spell of आर्थिक depression चलने वाली आम आदमी को extreme hardship देगी जो लम्बे समय तक कठिनाईयां पेश करेगी.,21.0,Llama,English,Matrix,2,3.0,
R_81GmAV1wdQnvKp4,7,`lame spell of आर्थिक depression चलने वाली आम आदमी को extreme hardship देगी जो लम्बे समय तक कठिनाईयां पेश करेगी.,21.0,Llama,English,Matrix,4,3.0,
R_2AXvPGVxtOq36Ex,7,`lame spell of आर्थिक depression चलने वाली आम आदमी को extreme hardship देगी जो लम्बे समय तक कठिनाईयां पेश करेगी.,21.0,Llama,English,Matrix,2,1.0,
R_27jmHxlLG74knHb,7,"`a data integrity test disc ki घुसाई ke baad shuru ho jayega aur yeh process डिस्क ko लिखने yogy hai, aur yeh पूरा हो tab tak jab tak aankdaa sahi ho.",19.0,Llama,English,Matrix,2,2.0,
R_81GmAV1wdQnvKp4,7,"`a data integrity test disc ki घुसाई ke baad shuru ho jayega aur yeh process डिस्क ko लिखने yogy hai, aur yeh पूरा हो tab tak jab tak aankdaa sahi ho.",19.0,Llama,English,Matrix,2,2.0,
R_2AXvPGVxtOq36Ex,7,"`a data integrity test disc ki घुसाई ke baad shuru ho jayega aur yeh process डिस्क ko लिखने yogy hai, aur yeh पूरा हो tab tak jab tak aankdaa sahi ho.",19.0,Llama,English,Matrix,1,2.0,
R_27jmHxlLG74knHb,7,`ab yeh बस दृश्य puri tarah se प्रतिनिधित्व karte hain.,13.0,Llama,English,Matrix,4,3.0,
R_81GmAV1wdQnvKp4,7,`ab yeh बस दृश्य puri tarah se प्रतिनिधित्व karte hain.,13.0,Llama,English,Matrix,3,1.0,
R_2AXvPGVxtOq36Ex,7,`ab yeh बस दृश्य puri tarah se प्रतिनिधित्व karte hain.,13.0,Llama,English,Matrix,4,1.0,
R_27jmHxlLG74knHb,7,`Rajinder Singh Bedi use kai-kai hours veera ji ke sirhaney aake baithne aur veera ji ke saath unki bimaari ke vishay mein vinod karte rehte the.,28.0,Llama,Hindi,Matrix,1,1.0,
R_81GmAV1wdQnvKp4,7,`Rajinder Singh Bedi use kai-kai hours veera ji ke sirhaney aake baithne aur veera ji ke saath unki bimaari ke vishay mein vinod karte rehte the.,28.0,Llama,Hindi,Matrix,2,2.0,
R_2AXvPGVxtOq36Ex,7,`Rajinder Singh Bedi use kai-kai hours veera ji ke sirhaney aake baithne aur veera ji ke saath unki bimaari ke vishay mein vinod karte rehte the.,28.0,Llama,Hindi,Matrix,4,4.0,
R_27jmHxlLG74knHb,7,`mere pyaare countrymen ko kahaa jaataa hai ki education learning bahut fast growing hai.,24.0,Llama,Hindi,Matrix,1,1.0,
R_81GmAV1wdQnvKp4,7,`mere pyaare countrymen ko kahaa jaataa hai ki education learning bahut fast growing hai.,24.0,Llama,Hindi,Matrix,2,2.0,
R_2AXvPGVxtOq36Ex,7,`mere pyaare countrymen ko kahaa jaataa hai ki education learning bahut fast growing hai.,24.0,Llama,Hindi,Matrix,5,5.0,
R_27jmHxlLG74knHb,7,`vah varying vocational programmes run karte hain jiske liye number of skills ke liye alag-alag duration hote hain.,4.0,Llama,Hindi,Matrix,3,4.0,
R_81GmAV1wdQnvKp4,7,`vah varying vocational programmes run karte hain jiske liye number of skills ke liye alag-alag duration hote hain.,4.0,Llama,Hindi,Matrix,3,2.0,
R_2AXvPGVxtOq36Ex,7,`vah varying vocational programmes run karte hain jiske liye number of skills ke liye alag-alag duration hote hain.,4.0,Llama,Hindi,Matrix,5,4.0,
R_27jmHxlLG74knHb,7,`ye medium se member-ship ka replacement aur samaj ka bhautik aurusthan sureet hota hai.,17.0,Mistral,Hindi,Baseline,2,1.0,
R_81GmAV1wdQnvKp4,7,`ye medium se member-ship ka replacement aur samaj ka bhautik aurusthan sureet hota hai.,17.0,Mistral,Hindi,Baseline,2,1.0,
R_2AXvPGVxtOq36Ex,7,`ye medium se member-ship ka replacement aur samaj ka bhautik aurusthan sureet hota hai.,17.0,Mistral,Hindi,Baseline,4,4.0,
R_27jmHxlLG74knHb,7,`raajinder singh bedi baar baar ghantay ghantay veera ji ke sirahaane aakar baithte the aur veera ji ke saath unki beeimaaree ke vishay mein vinood karte the.,28.0,Mistral,Hindi,Baseline,5,5.0,
R_81GmAV1wdQnvKp4,7,`raajinder singh bedi baar baar ghantay ghantay veera ji ke sirahaane aakar baithte the aur veera ji ke saath unki beeimaaree ke vishay mein vinood karte the.,28.0,Mistral,Hindi,Baseline,4,4.0,
R_2AXvPGVxtOq36Ex,7,`raajinder singh bedi baar baar ghantay ghantay veera ji ke sirahaane aakar baithte the aur veera ji ke saath unki beeimaaree ke vishay mein vinood karte the.,28.0,Mistral,Hindi,Baseline,5,5.0,spelling is a bit off but otherwise fine. 
R_27jmHxlLG74knHb,7,`saat wahan pahunchna bachchon se kahiye ki apne badon se aas-paas ke gaano aur shahro ke naam poochh kar aao.,26.0,Mistral,Hindi,Baseline,4,4.0,
R_81GmAV1wdQnvKp4,7,`saat wahan pahunchna bachchon se kahiye ki apne badon se aas-paas ke gaano aur shahro ke naam poochh kar aao.,26.0,Mistral,Hindi,Baseline,4,4.0,if gaano means gaon (village) then it works. 
R_2AXvPGVxtOq36Ex,7,`saat wahan pahunchna bachchon se kahiye ki apne badon se aas-paas ke gaano aur shahro ke naam poochh kar aao.,26.0,Mistral,Hindi,Baseline,4,5.0,
R_27jmHxlLG74knHb,7,`har ko nahi pata hai ki unity ka matlab sirf political unity nahin hota jo force se lagaya ja sakta hai.,2.0,Mistral,English,Baseline,5,5.0,
R_81GmAV1wdQnvKp4,7,`har ko nahi pata hai ki unity ka matlab sirf political unity nahin hota jo force se lagaya ja sakta hai.,2.0,Mistral,English,Baseline,3,2.0,
R_2AXvPGVxtOq36Ex,7,`har ko nahi pata hai ki unity ka matlab sirf political unity nahin hota jo force se lagaya ja sakta hai.,2.0,Mistral,English,Baseline,3,1.0,
R_27jmHxlLG74knHb,7,`tum apni job khatam karne ke baad bhi jobseeker allowance ke liye claim karna hoga.,14.0,Mistral,English,Baseline,4,4.0,
R_81GmAV1wdQnvKp4,7,`tum apni job khatam karne ke baad bhi jobseeker allowance ke liye claim karna hoga.,14.0,Mistral,English,Baseline,2,2.0,
R_2AXvPGVxtOq36Ex,7,`tum apni job khatam karne ke baad bhi jobseeker allowance ke liye claim karna hoga.,14.0,Mistral,English,Baseline,5,4.0,
R_27jmHxlLG74knHb,7,`Rajinder Singh Bedi use to aaya kartaa thee aur saath baith ke usko soochhana karte thee ghanteon tak.,28.0,Mistral,English,Baseline,2,3.0,
R_81GmAV1wdQnvKp4,7,`Rajinder Singh Bedi use to aaya kartaa thee aur saath baith ke usko soochhana karte thee ghanteon tak.,28.0,Mistral,English,Baseline,1,1.0,
R_2AXvPGVxtOq36Ex,7,`Rajinder Singh Bedi use to aaya kartaa thee aur saath baith ke usko soochhana karte thee ghanteon tak.,28.0,Mistral,English,Baseline,5,4.0,
R_27jmHxlLG74knHb,7,"`yeh sabhi aankh mein khushiyon ke aatrishyon mein chaar museum, ek sculpture field aur ek open-air theatre shamil hain.",5.0,Mistral,Hindi,ECT,2,2.0,
R_81GmAV1wdQnvKp4,7,"`yeh sabhi aankh mein khushiyon ke aatrishyon mein chaar museum, ek sculpture field aur ek open-air theatre shamil hain.",5.0,Mistral,Hindi,ECT,3,3.0,
R_2AXvPGVxtOq36Ex,7,"`yeh sabhi aankh mein khushiyon ke aatrishyon mein chaar museum, ek sculpture field aur ek open-air theatre shamil hain.",5.0,Mistral,Hindi,ECT,3,1.0,
R_27jmHxlLG74knHb,7,`uske baad sab rajaon aur rajakumaron ne machhli par nishana sadhne ka prayas kiya par uske there koi kaam nahin hua.,30.0,Mistral,Hindi,ECT,1,1.0,
R_81GmAV1wdQnvKp4,7,`uske baad sab rajaon aur rajakumaron ne machhli par nishana sadhne ka prayas kiya par uske there koi kaam nahin hua.,30.0,Mistral,Hindi,ECT,3,2.0,
R_2AXvPGVxtOq36Ex,7,`uske baad sab rajaon aur rajakumaron ne machhli par nishana sadhne ka prayas kiya par uske there koi kaam nahin hua.,30.0,Mistral,Hindi,ECT,4,1.0,
R_27jmHxlLG74knHb,7,`fir se aap ko jobse ek baar aur application submit karna pad sakta hai jab aap apni job khatam kar de.,14.0,Mistral,Hindi,ECT,1,1.0,
R_81GmAV1wdQnvKp4,7,`fir se aap ko jobse ek baar aur application submit karna pad sakta hai jab aap apni job khatam kar de.,14.0,Mistral,Hindi,ECT,4,4.0,
R_2AXvPGVxtOq36Ex,7,`fir se aap ko jobse ek baar aur application submit karna pad sakta hai jab aap apni job khatam kar de.,14.0,Mistral,Hindi,ECT,4,5.0,
R_27jmHxlLG74knHb,7,`yeh site English se Hindi aur Hindi se English ke liye dictionary provide karta hai.,22.0,Mistral,English,ECT,5,5.0,
R_81GmAV1wdQnvKp4,7,`yeh site English se Hindi aur Hindi se English ke liye dictionary provide karta hai.,22.0,Mistral,English,ECT,4,4.0,
R_2AXvPGVxtOq36Ex,7,`yeh site English se Hindi aur Hindi se English ke liye dictionary provide karta hai.,22.0,Mistral,English,ECT,5,5.0,
R_27jmHxlLG74knHb,7,`system ka baap-betab hai responsible media aur vigilant samaj ke upar.,23.0,Mistral,English,ECT,4,4.0,
R_81GmAV1wdQnvKp4,7,`system ka baap-betab hai responsible media aur vigilant samaj ke upar.,23.0,Mistral,English,ECT,3,2.0,
R_2AXvPGVxtOq36Ex,7,`system ka baap-betab hai responsible media aur vigilant samaj ke upar.,23.0,Mistral,English,ECT,3,3.0,
R_27jmHxlLG74knHb,7,`balo ko apne badeo se paas ke gaon ya kahanon ke naam *poochhna* chahiye.,26.0,Mistral,English,ECT,2,2.0,
R_81GmAV1wdQnvKp4,7,`balo ko apne badeo se paas ke gaon ya kahanon ke naam *poochhna* chahiye.,26.0,Mistral,English,ECT,3,3.0,
R_2AXvPGVxtOq36Ex,7,`balo ko apne badeo se paas ke gaon ya kahanon ke naam *poochhna* chahiye.,26.0,Mistral,English,ECT,5,4.0,
R_27jmHxlLG74knHb,7,`but sab logon ko yeh baat nahi malum ki ekta ka matlab nahi hai jo rajneetik ekta ho jo force se lagaya ja sake.,2.0,Mistral,English,Matrix,3,3.0,
R_81GmAV1wdQnvKp4,7,`but sab logon ko yeh baat nahi malum ki ekta ka matlab nahi hai jo rajneetik ekta ho jo force se lagaya ja sake.,2.0,Mistral,English,Matrix,4,4.0,
R_2AXvPGVxtOq36Ex,7,`but sab logon ko yeh baat nahi malum ki ekta ka matlab nahi hai jo rajneetik ekta ho jo force se lagaya ja sake.,2.0,Mistral,English,Matrix,2,1.0,
R_27jmHxlLG74knHb,7,`the कर्मचारी ki सेवाएँ contract समाप्ति के बाद रद्द कर दी गईं.,8.0,Mistral,English,Matrix,1,1.0,
R_81GmAV1wdQnvKp4,7,`the कर्मचारी ki सेवाएँ contract समाप्ति के बाद रद्द कर दी गईं.,8.0,Mistral,English,Matrix,3,3.0,
R_2AXvPGVxtOq36Ex,7,`the कर्मचारी ki सेवाएँ contract समाप्ति के बाद रद्द कर दी गईं.,8.0,Mistral,English,Matrix,2,1.0,
R_27jmHxlLG74knHb,7,`they chalate hain asankhya vyavasayik kaaryakram ke saath alag-alag kaushal ke saath.,4.0,Mistral,English,Matrix,1,1.0,
R_81GmAV1wdQnvKp4,7,`they chalate hain asankhya vyavasayik kaaryakram ke saath alag-alag kaushal ke saath.,4.0,Mistral,English,Matrix,3,2.0,
R_2AXvPGVxtOq36Ex,7,`they chalate hain asankhya vyavasayik kaaryakram ke saath alag-alag kaushal ke saath.,4.0,Mistral,English,Matrix,2,3.0,
R_27jmHxlLG74knHb,7,`ek long economic depression common man ko extreme hardship dene wala hai.,21.0,Mistral,Hindi,Matrix,1,1.0,
R_81GmAV1wdQnvKp4,7,`ek long economic depression common man ko extreme hardship dene wala hai.,21.0,Mistral,Hindi,Matrix,4,4.0,
R_2AXvPGVxtOq36Ex,7,`ek long economic depression common man ko extreme hardship dene wala hai.,21.0,Mistral,Hindi,Matrix,3,3.0,
R_27jmHxlLG74knHb,7,`contract ke termination par uska service terminate kar diya gaya.,8.0,Mistral,Hindi,Matrix,5,5.0,
R_81GmAV1wdQnvKp4,7,`contract ke termination par uska service terminate kar diya gaya.,8.0,Mistral,Hindi,Matrix,4,4.0,
R_2AXvPGVxtOq36Ex,7,`contract ke termination par uska service terminate kar diya gaya.,8.0,Mistral,Hindi,Matrix,5,5.0,
R_27jmHxlLG74knHb,7,"`vahin many kings aur princes ne fish par target lagaane ka try kiya par success nahin hui.`",30.0,Mistral,Hindi,Matrix,2,3.0,
R_81GmAV1wdQnvKp4,7,"`vahin many kings aur princes ne fish par target lagaane ka try kiya par success nahin hui.`",30.0,Mistral,Hindi,Matrix,4,4.0,
R_2AXvPGVxtOq36Ex,7,"`vahin many kings aur princes ne fish par target lagaane ka try kiya par success nahin hui.`",30.0,Mistral,Hindi,Matrix,4,4.0,
R_2DV68q7b2F64kEb,8,"ahaa voh dinnn ! chupke se paise le ke comics khareedna, awesome days !",,Human,N/A,Human_Ref,4,4.0,Change awesome days to achhe din 
R_89HFOA5DvcyCNFL,8,"ahaa voh dinnn ! chupke se paise le ke comics khareedna, awesome days !",,Human,N/A,Human_Ref,5,5.0,
R_2DV68q7b2F64kEb,8,`Eid kab hain? Jis din Salman ki filim release hoti hai.,,Human,N/A,Human_Ref,4,4.0,No change 
R_89HFOA5DvcyCNFL,8,`Eid kab hain? Jis din Salman ki filim release hoti hai.,,Human,N/A,Human_Ref,5,5.0,
R_2DV68q7b2F64kEb,8,"`Thanks bhai bas pyar barkarar rahe, subscribe kar lijiyega",,Human,N/A,Human_Ref,4,3.0,No change
R_89HFOA5DvcyCNFL,8,"`Thanks bhai bas pyar barkarar rahe, subscribe kar lijiyega",,Human,N/A,Human_Ref,5,5.0,
R_2DV68q7b2F64kEb,8,`ankada akhandta jaanch shuru ho jaegi jaise hee koi likhne yogya disk ghusi jaati hai.,19.0,Gemma,Hindi,Baseline,2,1.0,No change. Meaning not very clear to me . 
R_89HFOA5DvcyCNFL,8,`ankada akhandta jaanch shuru ho jaegi jaise hee koi likhne yogya disk ghusi jaati hai.,19.0,Gemma,Hindi,Baseline,3,3.0,"Would probably say the integrity check bit in English, baaki sab Hindi mein"
R_2DV68q7b2F64kEb,8,`they asankey vyavasayik karyakram chalaate hain jiske  different kaushal ke liye alag-alag avadhi hai.,4.0,Gemma,Hindi,Baseline,3,4.0,No change
R_89HFOA5DvcyCNFL,8,`they asankey vyavasayik karyakram chalaate hain jiske  different kaushal ke liye alag-alag avadhi hai.,4.0,Gemma,Hindi,Baseline,2,1.0,The to woh and different to alag. This sentence I would say fully in hindi
R_2DV68q7b2F64kEb,8,`karmachari ke karar ki samaptI par uski sevaan radd kar di gai.,8.0,Gemma,Hindi,Baseline,2,4.0,No change
R_89HFOA5DvcyCNFL,8,`karmachari ke karar ki samaptI par uski sevaan radd kar di gai.,8.0,Gemma,Hindi,Baseline,4,4.0,Very pure Hindi and language I’m not as used to
R_2DV68q7b2F64kEb,8,`data integrity test shuru hoga jab disc lag jayega.,19.0,Gemma,English,Baseline,4,4.0,No change
R_89HFOA5DvcyCNFL,8,`data integrity test shuru hoga jab disc lag jayega.,19.0,Gemma,English,Baseline,5,5.0,
R_2DV68q7b2F64kEb,8,"`other attractions me include chhaar museums, ek sculpture park aur ek open air amphitheatre hai.",5.0,Gemma,English,Baseline,3,4.0,No change
R_89HFOA5DvcyCNFL,8,"`other attractions me include chhaar museums, ek sculpture park aur ek open air amphitheatre hai.",5.0,Gemma,English,Baseline,4,5.0,Maybe change other to baaki but other than that this is a very natural sentence I can see myself saying
R_2DV68q7b2F64kEb,8,"`meri baat karne mein sharam, jo ek daur tha, ab khushi hai.",3.0,Gemma,English,Baseline,5,5.0,No change
R_89HFOA5DvcyCNFL,8,"`meri baat karne mein sharam, jo ek daur tha, ab khushi hai.",3.0,Gemma,English,Baseline,4,4.0,
R_2DV68q7b2F64kEb,8,`aap ko fir apke jobse alag  allottanche ke liye apply bharni pad sakti hai jab aap apni naukri samat kar de.,14.0,Gemma,Hindi,ECT,1,1.0,"Use different words for jobse, samat "
R_89HFOA5DvcyCNFL,8,`aap ko fir apke jobse alag  allottanche ke liye apply bharni pad sakti hai jab aap apni naukri samat kar de.,14.0,Gemma,Hindi,ECT,2,1.0,Either “apply karni padegi” or “application barni pad sakti hai”
R_2DV68q7b2F64kEb,8,`last quarter ke during price vishtaar acceptable limit ke andar hee tha.,20.0,Gemma,Hindi,ECT,3,3.0,Use English . 
